"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"TASK-WI-003-01-01-01","Backend: Initialize NestJS Project & Configure DB Connection","Set up the NestJS backend monorepo workspace. Configure TypeORM to connect to PostgreSQL, fetching credentials from AWS Secrets Manager.","Task","Sprint Backlog","Critical","be.lead@calc.io","project.manager@calc.io","2024-11-08","6.3","1","backend,nestjs,setup,database","Sprint 1","Establish foundational AWS infrastructure and CI/CD pipelines.","Project Scaffolding & Foundational Infrastructure","EPIC-001","Advanced Electronics Calculator","STORY-INFRA-SETUP","TASK-WI-001-01-03-01","NestJS,TypeScript,TypeORM","Low","Low","Project bootstraps and runs locally. On startup, the application successfully connects to the database using credentials from Secrets Manager.","Application logs show successful DB connection on startup.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-10-28","2024-11-08","100%","DevOps for Secrets Manager ARN.","AWS Secrets Manager","Run application locally and check logs for DB connection success.","Base setup for all backend development.","Creates the backend application codebase and connects it to the data persistence layer."
"TASK-WI-003-01-02-01","DB: Design and Script Initial Schema Migrations","Create the initial TypeORM migration scripts for the `users`, `custom_modes`, `user_variables`, and `calculation_history` tables. This includes all columns, data types, foreign keys, and unique constraints.","Task","Sprint Backlog","Critical","be.lead@calc.io","project.manager@calc.io","2024-11-08","8.3","1","backend,database,migration,typeorm","Sprint 1","Establish foundational AWS infrastructure and CI/CD pipelines.","Project Scaffolding & Foundational Infrastructure","EPIC-001","Advanced Electronics Calculator","STORY-INFRA-SETUP","TASK-WI-003-01-01-01","TypeORM,PostgreSQL,TypeScript","Low","High","TypeORM migration files are created for all required tables. Running the migrations successfully creates the schema in a local PostgreSQL database. All constraints are correctly defined.","Migration scripts are merged. Schema verified in a test database.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-10-28","2024-11-08","100%","","","Successful execution of migration scripts and schema inspection.","Critical for backend functionality. Must be run by CI/CD pipeline before app deployment.","Defines the data structure for all application features."
"TASK-WI-003-01-04-01","Backend: Implement JWT Authentication Guard for NestJS","Create a NestJS authentication guard using Passport.js to validate Cognito-issued JWTs. The guard will fetch the public keys from Cognito's JWKS endpoint to verify the token signature.","Task","Sprint Backlog","Critical","be.lead@calc.io","project.manager@calc.io","2024-11-08","6.3","1","backend,nestjs,security,auth,jwt","Sprint 1","Establish foundational AWS infrastructure and CI/CD pipelines.","Project Scaffolding & Foundational Infrastructure","EPIC-001","Advanced Electronics Calculator","STORY-INFRA-SETUP","TASK-WI-001-01-04-01","NestJS,TypeScript,JWT,AWS Cognito","Medium","High","The guard correctly validates a valid JWT. The guard rejects requests with invalid, expired, or missing tokens with a 401 status. The authenticated user's details are attached to the request object.","Integration tests passing for valid and invalid tokens.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-10-28","2024-11-08","100%","","AWS Cognito JWKS endpoint","Integration tests that mock requests with valid and invalid tokens.","Security-critical component that protects all backend APIs.","Provides the server-side mechanism to secure the application's APIs."
"TASK-WI-001-02-01-01","CI/CD: Setup Backend CI Workflow","Create the GitHub Actions workflow file for the backend. It must install dependencies, run lint, unit tests, and integration tests using a service container for PostgreSQL. Enforce 85% coverage.","Task","Sprint Backlog","High","devops.lead@calc.io","project.manager@calc.io","2024-11-08","8.7","1","cicd,devops,github-actions,testing","Sprint 1","Establish foundational AWS infrastructure and CI/CD pipelines.","Project Scaffolding & Foundational Infrastructure","EPIC-001","Advanced Electronics Calculator","STORY-INFRA-SETUP","","GitHub Actions,YAML,Docker","Medium","Low","Workflow triggers on push. A PR with failing tests or coverage below 85% is blocked. Workflow completes successfully for valid code.","Workflow is running and enforcing quality gates on all PRs.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-10-28","2024-11-08","100%","","","Successful and failing workflow runs on GitHub for test PRs.","","Automates quality assurance, ensuring code health and preventing regressions."
"TASK-US-001-01","FE: Implement Core Math Expression Parser Logic","Implement the core logic for the client-side math expression parser. This task focuses on basic arithmetic (+, -, ×, ÷), numbers, parentheses, and respecting the order of operations (PEMDAS).","Task","Sprint Backlog","Critical","fe.dev@calc.io","project.manager@calc.io","2024-11-22","12.7","2","frontend,logic,parser,core-feature","Sprint 2","Deliver a functional scientific calculator with persistent history.","Core Scientific Calculator & Frontend Shell","EPIC-002","Advanced Electronics Calculator","US-001","","TypeScript,Algorithm Design","High","Medium","The parser correctly evaluates expressions like `5+3*2` to 11. It handles decimals and negatives. It throws specific errors for invalid syntax and division by zero.","Unit tests achieve >90% coverage for the parser logic.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","","","Passing unit tests covering all acceptance criteria and edge cases.","","The 'brain' of the calculator; all other functions depend on this."
"TASK-US-001-02","FE: Implement Basic Calculator Keypad and Display","Create the React components for the main calculator UI, including the number display, and buttons for digits, basic operators, equals, and clear.","Task","Sprint Backlog","Critical","fe.lead@calc.io","project.manager@calc.io","2024-11-22","8.3","1","frontend,react,ui,core-feature","Sprint 2","Deliver a functional scientific calculator with persistent history.","Core Scientific Calculator & Frontend Shell","EPIC-002","Advanced Electronics Calculator","US-001","TASK-US-061-01","React,Redux Toolkit,Material-UI","Low","Low","The keypad and display components render correctly. Clicking buttons appends the correct character to the input expression. The UI is responsive and accessible.","Component tests passing. Manual interaction verified.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","","","Component tests and manual interaction in a storybook or dev environment.","","The primary user interface for all calculator functions."
"TASK-US-001-03","FE: Integrate Parser with UI","Connect the Keypad and Display components to the math expression parser. Pressing '=' should trigger the evaluation, display the result, and handle any errors.","Task","Sprint Backlog","Critical","fe.dev@calc.io","project.manager@calc.io","2024-11-22","6.3","1","frontend,react,integration","Sprint 2","Deliver a functional scientific calculator with persistent history.","Core Scientific Calculator & Frontend Shell","EPIC-002","Advanced Electronics Calculator","US-001","TASK-US-001-01,TASK-US-001-02","React,Redux Toolkit","Medium","Low","Entering `5+3=` displays `8`. Entering `8/0=` displays an error. The new result is added to the history state.","E2E tests using Cypress are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","","","E2E tests using Cypress.","","Activates the core calculator functionality, making it usable."
"TASK-US-012-01","FE: Implement History Panel UI Component","Create the `HistoryPanel.tsx` component that displays a list of calculations from the Redux store and shows an empty state message when the list is empty.","Task","Sprint Backlog","High","fe.lead@calc.io","project.manager@calc.io","2024-11-22","6","1","frontend,react,ui,history","Sprint 2","Deliver a functional scientific calculator with persistent history.","Core Scientific Calculator & Frontend Shell","EPIC-002","Advanced Electronics Calculator","US-012","TASK-US-061-01","React,Redux Toolkit,CSS","Low","Low","Component renders a list of history items. Component renders an 'empty state' message when history is empty. The panel is scrollable.","Component tests and Storybook stories are complete.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","","","Component tests and Storybook.","","Provides the UI for a core usability feature."
"TASK-US-012-02","FE: Implement Redux Logic for Session History","Create a Redux slice (`historySlice.ts`) to manage the calculation history for the current session (anonymous user).","Task","Sprint Backlog","High","fe.dev@calc.io","project.manager@calc.io","2024-11-22","4.2","1","frontend,redux,state-management,history","Sprint 2","Deliver a functional scientific calculator with persistent history.","Core Scientific Calculator & Frontend Shell","EPIC-002","Advanced Electronics Calculator","US-012","TASK-US-001-03","Redux Toolkit,TypeScript","Low","Low","A `addHistory` action correctly adds a new item to the start of the history array. The state is managed immutably. The history is cleared on page reload for anonymous users.","Unit tests for the slice are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","","","Passing unit tests.","","Enables state management for the history feature."
"TASK-US-054-01","BE: Implement API Endpoints for Calculation History","Implement the `GET /history` and `POST /history` endpoints in the NestJS backend. The endpoints must be protected by the JWT guard and scoped to the authenticated user's ID.","Task","Sprint Backlog","Critical","be.lead@calc.io","project.manager@calc.io","2024-11-22","8.3","1","backend,nestjs,api,history,security","Sprint 2","Deliver a functional scientific calculator with persistent history.","User Account System & Data Persistence","EPIC-003","Advanced Electronics Calculator","US-054","TASK-WI-003-01-04-01","NestJS,TypeORM","Medium","High","A user can POST a new history item. A user can GET a list of their own history items. An attempt to access another user's history is blocked with a 403/404 error.","Integration tests for the history API are passing, including negative security tests.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","Frontend team for API contract.","","Passing integration tests, including IDOR vulnerability checks.","","Provides the backend persistence layer for the calculation history feature."
"TASK-US-054-02","FE: Integrate History Persistence with Backend","Use RTK Query to fetch the user's history upon login. After each local calculation, dispatch a mutation to POST the new history item to the backend.","Task","Sprint Backlog","Critical","fe.dev@calc.io","project.manager@calc.io","2024-11-22","6.3","1","frontend,react,api-integration,history","Sprint 2","Deliver a functional scientific calculator with persistent history.","User Account System & Data Persistence","EPIC-003","Advanced Electronics Calculator","US-054","TASK-US-053-03,TASK-US-054-01,TASK-US-012-01","React,Redux Toolkit,RTK Query","Medium","Low","On login, the history panel is populated with data from the API. Performing a new calculation triggers a POST request. The UI gracefully handles API errors.","E2E tests and network inspection in browser dev tools confirm functionality.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-11","2024-11-22","100%","","","E2E tests and network inspection in browser dev tools.","","Connects the frontend history feature to the persistent backend storage."
"TASK-US-041-01","FE: Design and Implement Wizard Framework Component","Create a reusable `Wizard` container component that manages steps and overall state. Implement the first step for entering the mode's name and description.","Task","Sprint Backlog","High","fe.lead@calc.io","project.manager@calc.io","2024-12-06","10.3","2","frontend,react,ui,wizard","Sprint 3","Build the core of the user-extensible framework: the custom mode creation wizard.","User-Extensible Calculation Framework","EPIC-004","Advanced Electronics Calculator","US-041","TASK-US-061-01","React,TypeScript,Redux Toolkit","Medium","Low","The component can render different child components based on the active step. 'Next' and 'Back' buttons correctly transition between steps. State is maintained.","Component tests are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-25","2024-12-06","100%","","","Component tests.","","The foundational UI for the entire custom mode creation flow."
"TASK-US-043-01","FE: Implement Client-Side Formula Validation Service","Create a service that uses a math parsing library to parse a formula string. Traverse the AST to validate syntax, check for undefined variables, and ensure only allow-listed functions are used.","Task","Sprint Backlog","High","fe.dev@calc.io","project.manager@calc.io","2024-12-06","12.3","2","frontend,logic,parser,validation","Sprint 3","Build the core of the user-extensible framework: the custom mode creation wizard.","User-Extensible Calculation Framework","EPIC-004","Advanced Electronics Calculator","US-043","","TypeScript,Math Expression Parsing","High","Medium","The service correctly identifies syntax errors, undefined variables, and disallowed functions.","Unit tests for the service achieve >90% coverage.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-25","2024-12-06","100%","","","Extensive unit tests covering all validation cases.","","The core logic for the real-time formula editor, improving UX significantly."
"TASK-US-043-02","FE: Implement Formula Editor UI with Real-time Feedback","Create the `WriteFormulasStep.tsx` component. Integrate the validation service on a debounced input handler to provide real-time error messages and visual feedback.","Task","Sprint Backlog","High","fe.dev@calc.io","project.manager@calc.io","2024-12-06","8","1","frontend,react,ui,editor","Sprint 3","Build the core of the user-extensible framework: the custom mode creation wizard.","User-Extensible Calculation Framework","EPIC-004","Advanced Electronics Calculator","US-043","TASK-US-043-01,TASK-US-041-01","React,TypeScript","Medium","Low","As a user types, validation errors appear and disappear. The wizard's 'Save' button is disabled if any formula is invalid.","Component and E2E tests are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-11-25","2024-12-06","100%","","","Component and E2E tests.","","The user-facing component for defining the logic of a custom mode."
"TASK-US-047-01","BE: Implement Secure Sandbox Lambda Handler","Implement the Node.js handler for the formula execution Lambda. Use `isolated-vm` to create a secure sandbox, inject allow-listed functions, execute the formula, and return the result or an error.","Task","Sprint Backlog","Critical","be.lead@calc.io","project.manager@calc.io","2024-12-20","14.3","3","backend,lambda,security,sandbox","Sprint 4","Deliver end-to-end custom mode execution and prepare for offline capabilities.","User-Extensible Calculation Framework","EPIC-004","Advanced Electronics Calculator","US-047","TASK-WI-001-01-06-01","Node.js,TypeScript,isolated-vm,Security","Critical","High","The Lambda correctly executes valid formulas. It catches and returns errors for invalid formulas. It terminates and returns an error if a disallowed function is called or resource limits are exceeded.","Unit tests and manual invocation via AWS console confirm all security and functional requirements.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-12-09","2024-12-20","100%","","isolated-vm library","Unit tests for the handler logic and manual invocation via AWS console with malicious and valid payloads.","Security-critical component. Requires thorough review.","Provides the secure execution engine for the application's key differentiator feature."
"TASK-US-047-02","FE: Implement Dynamic UI for Launched Custom Mode","Create the `ExecuteMode.tsx` page component. This component will fetch a custom mode's definition, dynamically render the necessary input fields, and provide a 'Calculate' button.","Task","Sprint Backlog","High","fe.lead@calc.io","project.manager@calc.io","2024-12-20","12","2","frontend,react,ui,dynamic-form","Sprint 4","Deliver end-to-end custom mode execution and prepare for offline capabilities.","User-Extensible Calculation Framework","EPIC-004","Advanced Electronics Calculator","US-047","TASK-US-041-01","React,TypeScript","High","Medium","The page correctly renders a form based on a mode's JSON definition. The UI is responsive and accessible. A loading state is shown while fetching the mode definition.","Component and E2E tests are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-12-09","2024-12-20","100%","","","Component and E2E tests.","","The user interface for actually using a custom mode."
"TASK-US-047-03","FE/BE: Integrate UI with Formula Execution Service","Wire the 'Calculate' button in the `ExecuteMode` component to an API call that invokes the secure Lambda function. The frontend then displays the returned results or errors.","Task","Sprint Backlog","High","fe.dev@calc.io","project.manager@calc.io","2024-12-20","6.2","1","integration,api,lambda","Sprint 4","Deliver end-to-end custom mode execution and prepare for offline capabilities.","User-Extensible Calculation Framework","EPIC-004","Advanced Electronics Calculator","US-047","TASK-US-047-01,TASK-US-047-02,TASK-WI-001-01-07-01","React,RTK Query,NestJS","Medium","Medium","Clicking 'Calculate' sends the correct payload to the API. The API Gateway successfully invokes the Lambda. The frontend correctly displays the results or errors.","E2E test is passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-12-09","2024-12-20","100%","Backend team for API Gateway and Lambda integration.","Deployed Lambda function","End-to-end test.","","The final integration step to make custom modes functional."
"TASK-US-060-01","FE: Implement Service Worker for App Shell Caching","Configure and implement a service worker to cache the main application assets (HTML, JS, CSS). This enables the app to load and function offline after the first visit.","Task","Sprint Backlog","High","fe.lead@calc.io","project.manager@calc.io","2025-01-10","8.7","2","frontend,pwa,offline,service-worker","Sprint 5","Implement robust offline data synchronization.","Offline Capability & Synchronization","EPIC-005","Advanced Electronics Calculator","US-060","TASK-US-001-03","Service Workers,Vite","High","Medium","The application loads from the cache when the browser is in offline mode. Core calculator functions are usable offline.","E2E tests that simulate offline conditions are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-12-23","2025-01-10","100%","","","E2E tests that simulate offline conditions.","","Enables the basic offline experience, a key NFR."
"TASK-US-060-02","FE: Develop Offline Queue Service using IndexedDB","Implement the service that intercepts failed API mutations, serializes them, and saves them to an IndexedDB table. The UI should update optimistically.","Task","Sprint Backlog","High","fe.dev@calc.io","project.manager@calc.io","2025-01-10","14.3","3","frontend,offline,indexeddb,pwa","Sprint 5","Implement robust offline data synchronization.","Offline Capability & Synchronization","EPIC-005","Advanced Electronics Calculator","US-060","TASK-US-060-01","IndexedDB,TypeScript","High","High","When offline, a data-changing action creates a record in IndexedDB. The UI reflects the change immediately. The service can correctly read and deserialize queued requests.","Unit tests passing. Browser storage inspection confirms behavior.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-12-23","2025-01-10","100%","","","Unit tests and inspection of browser storage.","","The persistence layer for offline changes, critical for data integrity."
"TASK-US-060-03","FE: Implement Sync Manager and Conflict Resolution","Create the core logic that detects network reconnection, processes the IndexedDB queue, sends requests to the server, and handles responses, including 'last-write-wins' conflict resolution.","Task","Sprint Backlog","High","fe.lead@calc.io","project.manager@calc.io","2025-01-10","16.7","3","frontend,offline,sync,pwa,state-management","Sprint 5","Implement robust offline data synchronization.","Offline Capability & Synchronization","EPIC-005","Advanced Electronics Calculator","US-060","TASK-US-060-02","TypeScript,Redux Toolkit","Critical","High","Upon reconnection, queued requests are sent. Successfully synced requests are deleted from the queue. Handles 409 Conflict responses by updating local state with server data.","E2E tests that simulate conflicts and successful synchronization are passing.","2024-10-26T10:00:00Z","2024-10-26T10:00:00Z","2024-12-23","2025-01-10","100%","Backend team for conflict response contract.","","E2E tests that simulate network conditions and API responses.","","The orchestration logic for the entire offline feature, ensuring data consistency."
